Gmail   Thomas Cross <tom.bz2@gmail.com>
DNS Log: Thu Apr 09 12:00:03 CDT 2009
08-Apr-2009 13:07:11.001 client 192.168.1.1#42208: query: fxfeeds.mozilla.com IN A +
08-Apr-2009 13:07:11.213 client 192.168.1.1#60902: query: newsrss.bbc.co.uk IN A +
08-Apr-2009 13:07:12.638 client 192.168.1.1#17434: query: configuration.apple.com IN A +
08-Apr-2009 13:07:12.680 client 192.168.1.1#60080: query: configuration.apple.com IN A +
08-Apr-2009 13:07:12.875 client 192.168.1.1#54170: query: snatmap.mac.com IN A +
08-Apr-2009 13:07:12.881 client 192.168.1.1#15540: query: snatmap.mac.com IN A +
08-Apr-2009 13:07:12.965 client 192.168.1.1#12497: query: commnat.mac.com IN A +
08-Apr-2009 13:08:04.123 client 127.0.0.1#60888: query: 2.11.222.58.in-addr.arpa IN PTR +
08-Apr-2009 13:08:07.975 client 127.0.0.1#38459: query: 2.11.222.58.in-addr.arpa IN PTR +
08-Apr-2009 13:08:18.374 client 192.168.1.1#11109: query: safebrowsing.clients.google.com IN A +
08-Apr-2009 13:08:19.220 client 192.168.1.1#20872: query: static.cache.l.google.com IN A +
08-Apr-2009 13:08:48.704 client 192.168.1.1#54724: query: facebook.com IN A +
08-Apr-2009 13:08:49.054 client 192.168.1.1#31073: query: www.facebook.com IN A +
08-Apr-2009 13:08:49.594 client 192.168.1.1#15814: query: static.ak.fbcdn.net IN A +
08-Apr-2009 13:08:49.956 client 192.168.1.1#18290: query: b.static.ak.fbcdn.net IN A +
08-Apr-2009 13:08:55.836 client 192.168.1.1#54035: query: login.facebook.com IN A +
08-Apr-2009 13:08:59.409 client 192.168.1.1#33314: query: photos-h.ak.fbcdn.net IN A +
08-Apr-2009 13:08:59.589 client 192.168.1.1#34971: query: profile.ak.facebook.com IN A +
08-Apr-2009 13:08:59.603 client 192.168.1.1#43974: query: platform.ak.facebook.com IN A +
08-Apr-2009 13:08:59.657 client 192.168.1.1#28415: query: creative.ak.facebook.com IN A +
08-Apr-2009 13:08:59.911 client 192.168.1.1#43717: query: photos-a.ak.fbcdn.net IN A +
08-Apr-2009 13:08:59.917 client 192.168.1.1#27662: query: photos-c.ak.fbcdn.net IN A +
08-Apr-2009 13:08:59.919 client 192.168.1.1#9124: query: photos-f.ak.fbcdn.net IN A +
08-Apr-2009 13:08:59.923 client 192.168.1.1#52230: query: photos-f.ll.facebook.com IN A +
08-Apr-2009 13:08:59.932 client 192.168.1.1#55003: query: photos-d.ak.fbcdn.net IN A +
08-Apr-2009 13:09:00.848 client 192.168.1.1#41028: query: 0.channel30.facebook.com IN A +
08-Apr-2009 13:09:01.256 client 192.168.1.1#58499: query: external.ak.fbcdn.net IN A +
08-Apr-2009 13:09:01.544 client 192.168.1.1#42167: query: photos-c.ll.facebook.com IN A +
08-Apr-2009 13:10:50.196 client 192.168.1.1#24953: query: www.facebook.com IN A +
08-Apr-2009 13:10:56.668 client 192.168.1.1#12072: query: 1.channel30.facebook.com IN A +
08-Apr-2009 13:11:23.471 client 192.168.1.1#8084: query: b.static.ak.fbcdn.net IN A +
08-Apr-2009 13:11:23.690 client 192.168.1.1#54416: query: photos-g.ak.fbcdn.net IN A +
08-Apr-2009 13:11:33.219 client 192.168.1.1#23453: query: photos-e.ak.fbcdn.net IN A +
08-Apr-2009 13:11:33.364 client 192.168.1.1#56558: query: photos-d.ak.fbcdn.net IN A +
08-Apr-2009 13:11:39.595 client 192.168.1.1#16525: query: photos-b.ak.fbcdn.net IN A +
08-Apr-2009 13:12:04.832 client 192.168.1.1#65176: query: easylist.adblockplus.org IN A +
08-Apr-2009 13:12:05.174 client 192.168.1.1#12302: query: adblockplus.mozdev.org IN A +
08-Apr-2009 13:12:08.083 client 192.168.1.1#6303: query: photos-d.ll.facebook.com IN A +
08-Apr-2009 13:12:14.815 client 192.168.1.1#42607: query: photos-e.ll.facebook.com IN A +
08-Apr-2009 13:12:19.175 client 192.168.1.1#29575: query: photos-f.ll.facebook.com IN A +
08-Apr-2009 13:12:39.971 client 192.168.1.1#13989: query: vthumb.ak.facebook.com IN A +
08-Apr-2009 13:13:03.386 client 192.168.1.1#32279: query: www.facebook.com IN A +
08-Apr-2009 13:13:04.772 client 192.168.1.1#28625: query: creative.ak.facebook.com IN A +
08-Apr-2009 13:15:23.234 client 192.168.1.1#27018: query: www.facebook.com IN A +
08-Apr-2009 13:15:43.969 client 192.168.1.1#26645: query: apps.facebook.com IN A +
08-Apr-2009 13:15:46.697 client 192.168.1.1#35324: query: static.ak.connect.facebook.com IN A +
08-Apr-2009 13:15:47.023 client 192.168.1.1#57936: query: l0.slashkey.com IN A +
08-Apr-2009 13:16:06.509 client 192.168.1.1#36198: query: www.google-analytics.com IN A +
08-Apr-2009 13:16:15.902 client 192.168.1.1#24639: query: b.static.ak.fbcdn.net IN A +
08-Apr-2009 13:16:48.960 client 192.168.1.1#36951: query: f1.slashkey.com IN A +
08-Apr-2009 13:17:05.125 client 192.168.1.1#47287: query: aus2.mozilla.org IN A +
08-Apr-2009 13:17:05.126 client 192.168.1.1#6465: query: addons.mozilla.org IN A +
08-Apr-2009 13:17:05.169 client 192.168.1.1#20967: query: versioncheck.addons.mozilla.org IN A +
08-Apr-2009 13:20:02.317 client 114.80.99.2#34695: query: . IN NS -
08-Apr-2009 13:20:02.588 client 114.80.99.2#34695: query: . IN NS -
08-Apr-2009 13:20:02.729 client 114.80.99.2#34695: query: . IN NS -
08-Apr-2009 13:20:03.329 client 114.80.99.2#34695: query: . IN NS -
08-Apr-2009 13:20:03.479 client 114.80.99.2#34695: query: . IN NS -
08-Apr-2009 13:20:04.230 client 114.80.99.2#34695: query: . IN NS -
08-Apr-2009 13:20:18.577 client 192.168.1.1#60633: query: f2.slashkey.com IN A +
08-Apr-2009 13:21:33.335 client 192.168.1.1#37449: query: www.google-analytics.com IN A +
08-Apr-2009 13:21:33.376 client 192.168.1.1#56674: query: creative.ak.facebook.com IN A +
08-Apr-2009 13:23:51.945 client 192.168.1.1#54799: query: www.facebook.com IN A +
08-Apr-2009 13:23:54.727 client 192.168.1.1#6588: query: profile.ak.facebook.com IN A +
08-Apr-2009 13:23:54.983 client 192.168.1.1#10789: query: photos-c.ak.fbcdn.net IN A +
08-Apr-2009 13:23:56.261 client 192.168.1.1#60305: query: platform.ak.facebook.com IN A +
08-Apr-2009 13:24:01.694 client 192.168.1.1#23286: query: b.static.ak.fbcdn.net IN A +
08-Apr-2009 13:24:05.455 client 192.168.1.1#18737: query: static.ak.fbcdn.net IN A +
08-Apr-2009 13:24:05.871 client 192.168.1.1#33915: query: photos-g.ak.fbcdn.net IN A +
08-Apr-2009 13:24:05.873 client 192.168.1.1#6083: query: photos-e.ak.fbcdn.net IN A +
08-Apr-2009 13:24:05.947 client 192.168.1.1#34688: query: photos-h.ak.fbcdn.net IN A +
08-Apr-2009 13:24:05.949 client 192.168.1.1#43280: query: photos-a.ak.fbcdn.net IN A +
08-Apr-2009 13:24:26.697 client 192.168.1.1#28584: query: myspace.com IN A +
08-Apr-2009 13:24:26.900 client 192.168.1.1#48277: query: www.myspace.com IN A +
08-Apr-2009 13:24:27.292 client 192.168.1.1#11658: query: x.myspacecdn.com IN A +
08-Apr-2009 13:24:28.002 client 192.168.1.1#52602: query: cms.myspacecdn.com IN A +
08-Apr-2009 13:24:28.160 client 192.168.1.1#29078: query: lads.myspace.com IN A +
08-Apr-2009 13:24:37.564 client 192.168.1.1#11647: query: secure.myspace.com IN A +
08-Apr-2009 13:24:39.029 client 192.168.1.1#24676: query: c4.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:24:40.974 client 192.168.1.1#47311: query: home.myspace.com IN A +
08-Apr-2009 13:24:42.292 client 192.168.1.1#29187: query: nb.myspace.com IN A +
08-Apr-2009 13:24:42.395 client 192.168.1.1#17020: query: creative.myspacecdn.com IN A +
08-Apr-2009 13:24:42.397 client 192.168.1.1#65526: query: x.myspace.com IN A +
08-Apr-2009 13:24:42.401 client 192.168.1.1#17111: query: creative.myspace.com IN A +
08-Apr-2009 13:24:42.408 client 192.168.1.1#19378: query: c3.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:24:42.410 client 192.168.1.1#7107: query: c1.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:24:42.437 client 192.168.1.1#34758: query: c2.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:24:42.581 client 192.168.1.1#21436: query: cache03-videos02.myspacecdn.com IN A +
08-Apr-2009 13:24:42.589 client 192.168.1.1#29020: query: api.msappspace.com IN A +
08-Apr-2009 13:24:42.707 client 192.168.1.1#8318: query: b6.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:24:42.949 client 192.168.1.1#7121: query: b5.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:24:42.998 client 192.168.1.1#7192: query: www.abmr.net IN A +
08-Apr-2009 13:24:43.051 client 192.168.1.1#2115: query: cache03-videos02.myspacecdn.com IN A +
08-Apr-2009 13:24:43.673 client 192.168.1.1#39579: query: pymkservice.myspace.com IN A +
08-Apr-2009 13:24:43.891 client 192.168.1.1#39657: query: myspace2.vampires.zynga.com IN A +
08-Apr-2009 13:24:44.307 client 192.168.1.1#20177: query: mwdirectms2.static.zynga.com IN A +
08-Apr-2009 13:24:44.359 client 192.168.1.1#5910: query: vampires.static.zynga.com IN A +
08-Apr-2009 13:24:44.366 client 192.168.1.1#57543: query: cdn0.supercomment.com IN A +
08-Apr-2009 13:24:44.630 client 192.168.1.1#8047: query: www.google-analytics.com IN A +
08-Apr-2009 13:24:44.898 client 192.168.1.1#20464: query: mwdirectms2.zynga.com IN A +
08-Apr-2009 13:24:45.147 client 192.168.1.1#64842: query: cdn0.mobwarsapp.com IN A +
08-Apr-2009 13:25:00.898 client 192.168.1.1#54517: query: www.myspace.com IN A +
08-Apr-2009 13:25:01.785 client 192.168.1.1#13632: query: x.myspacecdn.com IN A +
08-Apr-2009 13:25:02.472 client 192.168.1.1#43671: query: lads.myspace.com IN A +
08-Apr-2009 13:25:02.481 client 192.168.1.1#48832: query: s247.photobucket.com IN A +
08-Apr-2009 13:25:02.485 client 192.168.1.1#18461: query: i288.photobucket.com IN A +
08-Apr-2009 13:25:02.486 client 192.168.1.1#16934: query: widget.slide.com IN A +
08-Apr-2009 13:25:02.489 client 192.168.1.1#46233: query: lc.fdots.com IN A +
08-Apr-2009 13:25:02.500 client 192.168.1.1#62446: query: stuff.pyzam.com IN A +
08-Apr-2009 13:25:02.502 client 192.168.1.1#40473: query: counters.gigya.com IN A +
08-Apr-2009 13:25:02.508 client 192.168.1.1#22209: query: img118.imageshack.us IN A +
08-Apr-2009 13:25:02.547 client 192.168.1.1#52520: query: www.tankmiche.com IN A +
08-Apr-2009 13:25:02.560 client 192.168.1.1#37844: query: i35.tinypic.com IN A +
08-Apr-2009 13:25:02.563 client 192.168.1.1#53642: query: i131.photobucket.com IN A +
08-Apr-2009 13:25:02.577 client 192.168.1.1#43819: query: i227.photobucket.com IN A +
08-Apr-2009 13:25:02.593 client 192.168.1.1#19332: query: b1.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:25:02.613 client 192.168.1.1#43877: query: www.truthortradition.com IN A +
08-Apr-2009 13:25:02.824 client 192.168.1.1#57925: query: www.youtube.com IN A +
08-Apr-2009 13:25:02.896 client 192.168.1.1#43343: query: dna.imagini.net IN A +
08-Apr-2009 13:25:03.152 client 192.168.1.1#43363: query: wpix.media6degrees.com IN A +
08-Apr-2009 13:25:03.193 client 192.168.1.1#62969: query: deco-00.slide.com IN A +
08-Apr-2009 13:25:03.197 client 192.168.1.1#53781: query: tinypic.com IN A +
08-Apr-2009 13:25:03.634 client 192.168.1.1#33525: query: s.ytimg.com IN A +
08-Apr-2009 13:25:03.805 client 192.168.1.1#37361: query: musicservices.myspace.com IN A +
08-Apr-2009 13:25:03.949 client 192.168.1.1#35605: query: ajax.googleapis.com IN A +
08-Apr-2009 13:25:04.973 client 192.168.1.1#47938: query: i2.ytimg.com IN A +
08-Apr-2009 13:25:05.019 client 192.168.1.1#58875: query: lads.myspacecdn.com IN A +
08-Apr-2009 13:25:05.039 client 192.168.1.1#8608: query: www.google-analytics.com IN A +
08-Apr-2009 13:25:05.170 client 192.168.1.1#55072: query: i4.ytimg.com IN A +
08-Apr-2009 13:25:05.285 client 192.168.1.1#58866: query: i1.ytimg.com IN A +
08-Apr-2009 13:25:05.426 client 192.168.1.1#5723: query: i3.ytimg.com IN A +
08-Apr-2009 13:25:06.771 client 192.168.1.1#8646: query: musicservices.myspacecdn.com IN A +
08-Apr-2009 13:25:06.791 client 192.168.1.1#12842: query: apps.pyzam.com IN A +
08-Apr-2009 13:25:08.124 client 192.168.1.1#61631: query: cache10-music01.myspacecdn.com IN A +
08-Apr-2009 13:25:08.358 client 192.168.1.1#7342: query: profile.myspace.com IN A +
08-Apr-2009 13:25:16.957 client 192.168.1.1#21081: query: google.com IN A +
08-Apr-2009 13:25:17.165 client 192.168.1.1#50306: query: www.google.com IN A +
08-Apr-2009 13:25:17.737 client 192.168.1.1#34132: query: clients1.google.com IN A +
08-Apr-2009 13:25:47.889 client 192.168.1.1#21312: query: www.allthelyrics.com IN A +
08-Apr-2009 13:26:15.920 client 192.168.1.1#7302: query: video.google.com IN A +
08-Apr-2009 13:26:15.923 client 192.168.1.1#62122: query: id.google.com IN A +
08-Apr-2009 13:26:16.225 client 192.168.1.1#49807: query: www.myspace.com IN A +
08-Apr-2009 13:26:26.937 client 192.168.1.1#32653: query: x.myspacecdn.com IN A +
08-Apr-2009 13:26:27.408 client 192.168.1.1#54115: query: b9.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:26:27.489 client 192.168.1.1#17645: query: www.youtube.com IN A +
08-Apr-2009 13:26:27.589 client 192.168.1.1#62313: query: c4.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:26:27.598 client 192.168.1.1#11781: query: c3.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:26:27.601 client 192.168.1.1#8310: query: c1.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:26:27.605 client 192.168.1.1#19433: query: b0.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:26:27.611 client 192.168.1.1#54519: query: b1.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:26:27.615 client 192.168.1.1#42843: query: b5.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:26:27.617 client 192.168.1.1#55854: query: b4.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:26:27.702 client 192.168.1.1#35952: query: b8.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:26:27.758 client 192.168.1.1#8153: query: b2.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:26:27.760 client 192.168.1.1#6662: query: www.jazzycomments.com IN A +
08-Apr-2009 13:26:27.797 client 192.168.1.1#24712: query: b7.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:26:27.974 client 192.168.1.1#58982: query: pixel.quantserve.com IN A +
08-Apr-2009 13:26:28.009 client 192.168.1.1#6468: query: i301.photobucket.com IN A +
08-Apr-2009 13:26:28.107 client 192.168.1.1#62462: query: hotlink.myspacecdn.com IN A +
08-Apr-2009 13:26:28.110 client 192.168.1.1#59114: query: www.reverbnation.com IN A +
08-Apr-2009 13:26:28.244 client 192.168.1.1#44343: query: cache.reverbnation.com IN A +
08-Apr-2009 13:26:28.307 client 192.168.1.1#48067: query: widget-8b.slide.com IN A +
08-Apr-2009 13:26:28.363 client 192.168.1.1#37856: query: i393.photobucket.com IN A +
08-Apr-2009 13:26:28.666 client 192.168.1.1#23132: query: wpix.media6degrees.com IN A +
08-Apr-2009 13:26:29.400 client 192.168.1.1#5854: query: musicservices.myspace.com IN A +
08-Apr-2009 13:26:29.405 client 192.168.1.1#27957: query: lads.myspacecdn.com IN A +
08-Apr-2009 13:26:29.776 client 192.168.1.1#51565: query: flash.quantserve.com IN A +
08-Apr-2009 13:26:31.362 client 192.168.1.1#56869: query: musicservices.myspacecdn.com IN A +
08-Apr-2009 13:26:31.963 client 192.168.1.1#44317: query: c2.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:26:32.150 client 192.168.1.1#61180: query: ppss.reverbnation.com IN A +
08-Apr-2009 13:26:32.154 client 192.168.1.1#11733: query: cache03-music01.myspacecdn.com IN A +
08-Apr-2009 13:26:32.430 client 192.168.1.1#5435: query: deco-00.slide.com IN A +
08-Apr-2009 13:26:44.265 client 192.168.1.1#53158: query: deco-01.slide.com IN A +
08-Apr-2009 13:26:44.694 client 192.168.1.1#61923: query: static.slide.com IN A +
08-Apr-2009 13:26:48.949 client 218.75.110.194#47540: query: . IN NS -
08-Apr-2009 13:26:49.698 client 218.75.110.194#47540: query: . IN NS -
08-Apr-2009 13:26:49.852 client 218.75.110.194#47540: query: . IN NS -
08-Apr-2009 13:26:49.929 client 218.75.110.194#47540: query: . IN NS -
08-Apr-2009 13:26:50.827 client 218.75.110.194#47540: query: . IN NS -
08-Apr-2009 13:29:38.065 client 192.168.1.1#22847: query: ppss.reverbnation.com IN A +
08-Apr-2009 13:30:51.301 client 192.168.1.1#5506: query: musicservices.myspace.com IN A +
08-Apr-2009 13:30:52.071 client 192.168.1.1#19448: query: c.myspace.com IN A +
08-Apr-2009 13:30:52.245 client 192.168.1.1#7140: query: cache05-music01.myspacecdn.com IN A +
08-Apr-2009 13:30:52.922 client 192.168.1.1#44817: query: lads.myspacecdn.com IN A +
08-Apr-2009 13:31:38.775 client 192.168.1.1#32449: query: music.myspace.com IN A +
08-Apr-2009 13:31:39.725 client 192.168.1.1#7649: query: x.myspacecdn.com IN A +
08-Apr-2009 13:31:40.106 client 192.168.1.1#25787: query: x.myspace.com IN A +
08-Apr-2009 13:31:40.559 client 192.168.1.1#33875: query: cms.myspacecdn.com IN A +
08-Apr-2009 13:31:40.802 client 192.168.1.1#44569: query: b9.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:31:40.805 client 192.168.1.1#6920: query: c3.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:31:40.807 client 192.168.1.1#9674: query: c4.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:31:40.810 client 192.168.1.1#45889: query: c2.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:31:41.280 client 192.168.1.1#19767: query: nb.myspace.com IN A +
08-Apr-2009 13:31:41.675 client 192.168.1.1#64196: query: s7.addthis.com IN A +
08-Apr-2009 13:31:42.769 client 192.168.1.1#22593: query: bin.clearspring.com IN A +
08-Apr-2009 13:31:43.211 client 192.168.1.1#49618: query: lads.myspace.com IN A +
08-Apr-2009 13:31:58.601 client 192.168.1.1#50314: query: www.myspace.com IN A +
08-Apr-2009 13:32:13.577 client 192.168.1.1#46428: query: cache09-music01.myspacecdn.com IN A +
08-Apr-2009 13:34:17.637 client 192.168.1.1#37469: query: 128.1.168.192.in-addr.arpa IN PTR +
08-Apr-2009 13:34:48.266 client 192.168.1.1#5394: query: home.myspace.com IN A +
08-Apr-2009 13:34:49.330 client 192.168.1.1#9615: query: onlinenow.myspace.com IN A +
08-Apr-2009 13:34:49.548 client 192.168.1.1#43071: query: cache02-videos02.myspacecdn.com IN A +
08-Apr-2009 13:34:50.612 client 192.168.1.1#65070: query: pymkservice.myspace.com IN A +
08-Apr-2009 13:34:50.793 client 192.168.1.1#37886: query: www.google-analytics.com IN A +
08-Apr-2009 13:34:51.383 client 192.168.1.1#56204: query: c4.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:34:51.385 client 192.168.1.1#48651: query: b3.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:34:53.309 client 192.168.1.1#37266: query: cdn0.mobwarsapp.com IN A +
08-Apr-2009 13:34:57.099 client 192.168.1.1#37238: query: bulletins.myspace.com IN A +
08-Apr-2009 13:34:58.013 client 192.168.1.1#17568: query: nb.myspace.com IN A +
08-Apr-2009 13:35:19.845 client 192.168.1.1#7491: query: youtube.com IN A +
08-Apr-2009 13:35:20.058 client 192.168.1.1#64539: query: www.youtube.com IN A +
08-Apr-2009 13:35:20.354 client 192.168.1.1#50420: query: s.ytimg.com IN A +
08-Apr-2009 13:35:20.872 client 192.168.1.1#49523: query: i2.ytimg.com IN A +
08-Apr-2009 13:35:20.875 client 192.168.1.1#19672: query: i4.ytimg.com IN A +
08-Apr-2009 13:35:20.877 client 192.168.1.1#9159: query: i1.ytimg.com IN A +
08-Apr-2009 13:35:21.643 client 192.168.1.1#40186: query: i3.ytimg.com IN A +
08-Apr-2009 13:35:50.620 client 192.168.1.1#32428: query: x.myspacecdn.com IN A +
08-Apr-2009 13:35:57.790 client 192.168.1.1#65406: query: suggestqueries.google.com IN A +
08-Apr-2009 13:36:05.335 client 192.168.1.1#64119: query: v7.lscache7.googlevideo.com IN A +
08-Apr-2009 13:36:06.297 client 192.168.1.1#38553: query: video-stats.video.google.com IN A +
08-Apr-2009 13:36:06.629 client 192.168.1.1#27805: query: s2.youtube.com IN A +
08-Apr-2009 13:37:26.713 client 192.168.1.1#32818: query: ubicellgps2.sprint.net IN A +
08-Apr-2009 13:38:01.158 client 192.168.1.1#39891: query: nb.myspace.com IN A +
08-Apr-2009 13:38:01.487 client 192.168.1.1#53223: query: www.myspace.com IN A +
08-Apr-2009 13:38:28.599 client 192.168.1.1#12494: query: safebrowsing.clients.google.com IN A +
08-Apr-2009 13:38:37.431 client 192.168.1.1#11841: query: home.myspace.com IN A +
08-Apr-2009 13:38:38.775 client 192.168.1.1#31387: query: cms.myspacecdn.com IN A +
08-Apr-2009 13:38:39.598 client 192.168.1.1#47933: query: pymkservice.myspace.com IN A +
08-Apr-2009 13:38:40.475 client 192.168.1.1#33043: query: c4.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:38:40.478 client 192.168.1.1#55530: query: c1.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:38:42.630 client 192.168.1.1#57131: query: widget-8b.slide.com IN A +
08-Apr-2009 13:38:43.146 client 192.168.1.1#64827: query: wpix.media6degrees.com IN A +
08-Apr-2009 13:38:44.017 client 192.168.1.1#5106: query: musicservices.myspace.com IN A +
08-Apr-2009 13:38:46.351 client 192.168.1.1#51236: query: ppss.reverbnation.com IN A +
08-Apr-2009 13:38:46.725 client 192.168.1.1#19193: query: cache03-music01.myspacecdn.com IN A +
08-Apr-2009 13:38:46.805 client 192.168.1.1#64632: query: friends.myspace.com IN A +
08-Apr-2009 13:38:47.198 client 192.168.1.1#48333: query: lads.myspacecdn.com IN A +
08-Apr-2009 13:38:47.760 client 192.168.1.1#7959: query: x.myspacecdn.com IN A +
08-Apr-2009 13:38:48.203 client 192.168.1.1#24209: query: nb.myspace.com IN A +
08-Apr-2009 13:38:48.234 client 192.168.1.1#14959: query: b9.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:38:48.772 client 192.168.1.1#56681: query: www.myspace.com IN A +
08-Apr-2009 13:38:51.991 client 192.168.1.1#56505: query: b7.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:38:51.996 client 192.168.1.1#9551: query: c3.ac-images.myspacecdn.com IN A +
08-Apr-2009 13:38:56.496 client 192.168.1.1#58018: query: cms.myspacecdn.com IN A +
08-Apr-2009 13:38:57.765 client 192.168.1.1#21961: query: c2.ac-images.myspacecdn.com IN A +
